,Наименование,Категория,Подкатегория,Безопасноcть,Качество,Общий балл,URL
1038,"Кефир с массовой долей жира 2,5% Goodnes farm",Молочные продукты,Кефир,5.000,0,4.5200,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-goodnes-farm/
1039,"Кефир, 2,5% жирности «Чабан»",Молочные продукты,Кефир,4.550,0,4.4750,https://rskrf.ru/goods/kefir-2-5-zhirnosti-chaban/
1040,"Кефир с массовой долей жира 2,5% Zorka",Молочные продукты,Кефир,4.550,0,4.2950,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-zorka/
1041,"Кефир с массовой долей жира 2,5% «Деревенское молочко»",Молочные продукты,Кефир,4.550,0,4.1750,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-derevenskoe-molochko/
1042,"Кефир, массовая доля жира - 2,5%	",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-massovaya-dolya-zhira-2-5--7056b4/
1043,"Кефир, массовая доля жира - 3,2%	",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-massovaya-dolya-zhira-3-2--7434aa/
1044,"Кефир классический, жирность 2,5% «Большая Кружка»",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-klassicheskiy-zhirnost-2-5-bolshaya-kruzhka/
1045,"Кефир, массовая доля жира - 2,5%	",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-massovaya-dolya-zhira-2-5-/
1046,"Кефир, массовая доля жира - 2,5%	",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-massovaya-dolya-zhira-2-5--2a0d45/
1047,Кефир с массовой долей жира 2.7%  «Коровка из Кореновки»,Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-7-korovka-iz-korenovki/
1048,"Кефир с массовой долей жира 3,2% «Милава»",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-3-2-milava/
1049,"Кефир с массовой долей жира 2,5% «Савушкин продукт»",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-savushkin-produkt/
1050,"Кефир с массовой долей жира 2,5% «Свежее завтра»",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-svezhee-zavtra/
1051,"Кефир с массовой долей жира 2,5% «Шекснинский маслозавод»",Молочные продукты,Кефир,5.000,0,4.0000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-sheksninskiy-maslozavod/
1052,"Кефир с массовой долей жира 2,5% «Из села Удоево»",Молочные продукты,Кефир,4.550,0,3.9950,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-iz-sela-udoevo/
1053,"Кефир с массовой долей жира 2,5% «Молочный родник»",Молочные продукты,Кефир,4.550,0,3.7750,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-molochnyy-rodnik/
1054,"Кефир с массовой долей жира 2,5% «Добрая Буренка»",Молочные продукты,Кефир,5.000,0,3.4000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-dobraya-burenka/
1055,"Кефир с массовой долей жира 2,5% «Молочные узоры»",Молочные продукты,Кефир,5.000,0,3.3200,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-molochnye-uzory/
1056,"Кефир с массовой долей жира 2,5% «Снежок»",Молочные продукты,Кефир,5.000,0,3.3200,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-snezhok/
1057,"Кефир, массовая доля жира - 2,5%	",Молочные продукты,Кефир,5.000,0,2.5000,https://rskrf.ru/goods/kefir-massovaya-dolya-zhira-2-5--9c1de6/
1058,"Кефир с массовой долей жира 2,5% «Околица»",Молочные продукты,Кефир,0.000,0,1.5000,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-okolitsa/
1059,"Кефир с массовой долей жира 2,5% «БуденновскМолПродукт»",Молочные продукты,Кефир,0.000,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-budennovskmolprodukt/
1060,"Кефир с массовой долей жира 3,2% «Буренкино»",Молочные продукты,Кефир,0,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-3-2-burenkino/
1061,"Кефир с массовой долей жира 3,2% «Давлеканово»",Молочные продукты,Кефир,0.000,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-3-2-davlekanovo/
1062,"Кефир 3,2% массовая доля жира «Молочное царство»",Молочные продукты,Кефир,0,0,0,https://rskrf.ru/goods/kefir-3-2-massovaya-dolya-zhira-molochnoe-tsarstvo/
1063,"Кефир с массовой долей жира 2,5% «Молочные продукты из Дубровки»",Молочные продукты,Кефир,0.000,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-molochnye-produkty-iz-dubrovki/
1064,"Кефир, 2,5% жирности «Молочный комбинат «Ставропольский»",Молочные продукты,Кефир,0.000,0,0,https://rskrf.ru/goods/kefir-2-5-zhirnosti-molochnyy-kombinat-stavropolskiy/
1065,"Кефир с массовой долей жира 2,5% «Народный»",Молочные продукты,Кефир,5.000,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-narodnyy/
1066,"Кефир с массовой долей жира 2,5% «Пятигорский»",Молочные продукты,Кефир,4.550,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-2-5-pyatigorskiy/
1067,"Кефир, 2,5% жирности «Солнышко Кубани»",Молочные продукты,Кефир,0.000,0,0,https://rskrf.ru/goods/kefir-2-5-zhirnosti-solnyshko-kubani/
1068,"Кефир с массовой долей жира 3,2% «То, что надо!»",Молочные продукты,Кефир,0,0,0,https://rskrf.ru/goods/kefir-s-massovoy-doley-zhira-3-2-to-chto-nado-/
1069,Мороженое пломбир шоколадный «Лента»,Молочные продукты,Пломбир шоколадный,5.000,5.000,4.9400,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-lenta/
1070,Мороженое пломбир шоколадный в вафельном стаканчике «Азбука Вкуса»,Молочные продукты,Пломбир шоколадный,5.000,5.000,4.6850,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-v-vafelnom-stakanchike-azbuka-vkusa/
1071,Мороженое пломбир шоколадный «Московское»,Молочные продукты,Пломбир шоколадный,5.000,5.000,4.6400,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-moskovskoe/
1072,Мороженое пломбир шоколадный «ГлавХолод»,Молочные продукты,Пломбир шоколадный,5.000,5.000,4.4900,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-glavkholod/
1073,Мороженое пломбир шоколадный в вафельном стаканчике «Русский холод»,Молочные продукты,Пломбир шоколадный,5.000,5.000,4.3250,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-v-vafelnom-stakanchike-russkiy-kholod/
1074,Мороженое пломбир шоколадный в вафельном стаканчике «Козельское»,Молочные продукты,Пломбир шоколадный,5.000,5.000,4.1150,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-v-vafelnom-stakanchike-kozelskoe/
1075,Мороженое пломбир шоколадный в вафельном стаканчике «Сарафаново»,Молочные продукты,Пломбир шоколадный,5.000,3.500,4.1000,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-v-vafelnom-stakanchike-sarafanovo/
1076,Мороженое пломбир шоколадный в вафельном стаканчике «Чистая линия»,Молочные продукты,Пломбир шоколадный,5.000,5.000,3.9500,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-v-vafelnom-stakanchike-chistaya-liniya/
1077,Мороженое пломбир шоколадный в вафельном стаканчике «Коровка из Кореновки»,Молочные продукты,Пломбир шоколадный,5.000,5.000,3.8600,https://rskrf.ru/goods/morozhenoe-plombir-shokoladnyy-v-vafelnom-stakanchike-korovka-iz-korenovki/
